-4.617544237,-2.469679381,-1.967660787,1.813355506,-1
-1.110968984,-2.592819511,1.149164575,0.572509318,-1
1.164321358,2.300244563,-0.660355163,2.833743,-1
-2.518212571,-3.619048075,1.673303741,0.030406537,-1
4.821442249,2.037048,2.348537906,-1.683378603,1
2.997117039,-4.759569904,4.886906265,0.004441965,-1
-4.523604913,1.325830309,2.936288302,-2.171787402,-1
-2.668418077,-4.187210032,-3.148458644,-0.064014493,-1
3.713809316,1.010366623,-2.811727964,4.071703435,-1
1.790263656,-0.100462056,-4.11356743,-1.380008915,1
-0.248238349,2.407072854,-4.142024191,-1.529662128,1
-2.144104423,2.805641504,-1.580514307,-3.912728962,1
4.799896572,-1.178095581,1.922404196,-4.107003465,1
-0.949412541,-2.357284328,-2.218801237,-2.170775928,-1
-4.972000598,2.433906266,3.088565349,-3.668726572,-1
3.399551686,-4.827611355,-0.775905186,-4.938852008,1
-3.154257904,-0.280093743,-3.490518105,0.976737852,-1
2.684573031,-1.530965119,3.78914149,-2.448476407,1
-1.812480362,-2.081523381,3.193695382,2.659673382,-1
0.512113468,-4.342925972,-3.004208078,-2.930749276,1
-2.32988796,2.172190036,0.456427314,-1.368152469,-1
-0.31994984,-4.472507923,-4.698207411,4.919268583,-1
-0.419137187,-0.901976319,-0.585444003,2.469070974,-1
3.783959529,-3.438876306,-0.404556243,3.496721406,-1
2.701314494,4.332824104,-1.057150637,2.854910895,-1
-2.465994249,1.718675271,0.777024832,-1.211106028,-1
-3.729787176,4.295006078,1.946790289,2.235542893,-1
-4.658960219,-2.479848021,-2.568782771,2.139736815,-1
3.410416339,-0.9332265,-4.02420994,3.163519297,-1
-2.94508334,3.786553541,-4.647739749,-1.719811973,-1
-0.747894917,-1.820589163,4.577102151,0.268477181,-1
-2.445204269,-3.949428566,3.793715721,-1.098306765,-1
-1.527071939,3.089002739,1.023962982,1.694288128,-1
-3.470186054,3.455596232,1.274050298,2.474102647,-1
0.568552455,0.524525176,3.003773159,-0.928127276,-1
-1.74901727,4.833216099,0.123290861,-4.865537284,1
3.880522715,2.75148127,-1.881938248,-3.768915417,1
0.258516619,0.111821582,-4.431511133,1.682825956,-1
0.912642464,-4.557243098,-4.872608168,-4.858088414,1
-4.961554469,-2.671209436,-1.307841569,2.277242913,-1
0.27307877,-4.836960276,1.625599469,1.935914335,-1
3.543672798,2.353728411,-3.450187591,0.441924087,1
-0.920415519,4.975957966,3.638673012,3.870605802,-1
0.504738175,-3.502424566,2.448850652,-0.694134689,-1
3.602423755,2.80848227,-4.589065197,3.710422188,-1
1.899156101,2.254687808,-3.486189103,-3.898170897,1
-0.043502712,1.34550784,3.741740779,-1.338857382,-1
-3.166909576,3.951970758,-0.109562774,-2.745012268,-1
-1.466244931,2.551574256,4.414823748,4.048861537,-1
3.559551587,4.03801322,-2.934962217,2.621880629,-1
0.253089843,4.742007851,3.111094281,-1.015291573,1
1.50739917,1.373002846,1.620569581,-0.596327193,1
1.325152601,-1.320419905,2.010066737,3.394381935,-1
-4.283080162,0.831316093,-3.899001641,-2.818174836,-1
2.301816968,0.193494285,-3.066052017,4.531097939,-1
-0.6306808,-2.258646808,2.286029921,0.605180387,-1
3.014187465,3.279274272,-4.687224604,3.439560581,-1
2.715733916,-0.32259758,2.980859073,-2.124413264,1
1.959799523,1.566867412,2.849751998,-1.096998412,1
-1.024684706,0.150575536,1.505216555,-4.615371213,1
-0.319220623,-2.902155457,-2.288628842,-0.647598558,-1
4.741987415,-3.836848217,-0.624138835,0.808994051,1
-3.975721473,-3.04550297,-0.135785393,1.683373832,-1
1.660482809,4.016416613,-0.753370042,-2.767212181,1
-2.813586667,0.190776088,-2.022653357,-2.418132402,-1
2.612595679,0.2875915,4.728869711,-1.987142335,1
-4.443068479,-3.331147583,-0.060317288,-3.624888042,-1
-1.515551677,-4.806542706,4.170087613,-1.407451811,-1
-4.088497038,4.990161803,-1.429763684,-1.724485767,-1
-2.235030112,2.527306247,4.232705577,-3.84124581,1
-3.720158423,-0.977379451,-2.248553417,0.43467757,-1
-4.712744397,3.414845464,-4.205298726,-4.901775978,-1
2.619963456,-0.162892165,-1.684636151,-1.821129129,1
-3.536126601,0.824635732,3.418346808,0.309980842,-1
-1.833905532,4.153597602,2.70648387,1.499905824,-1
-4.293600926,1.167983728,-3.645048205,-3.34452293,-1
-4.700207071,1.631664377,2.135190862,3.908138147,-1
4.081006326,0.41269024,0.750283133,-4.726551698,1
-1.065050143,-2.401229299,-1.911073771,-1.659765466,-1
-0.619956439,-4.601267489,1.649337474,-4.431903635,1
-1.754591409,0.652945452,-0.722593779,0.858863282,-1
-4.917196007,-0.970714447,4.762915013,-3.551197626,-1
-4.439356778,2.679469384,1.981088827,1.239096176,-1
-1.002845702,-3.227437484,3.043879943,-2.682552009,-1
3.729615702,-0.825895695,-4.305139402,-3.524978107,1
3.944491314,1.814050988,-1.081583127,-1.688873804,1
3.390757671,4.214763528,-1.07074552,-3.076007972,1
0.463452447,-4.907935342,1.14782425,2.681075519,-1
1.514826877,2.176431268,1.208391499,4.243576266,-1
0.396230425,2.740569706,3.703573879,-4.712620414,1
2.284481509,1.085692576,3.891107234,4.376296843,-1
-3.066792459,0.4085901,3.639092382,0.760073648,-1
3.394410256,-2.01620027,-4.720321629,2.593700339,-1
0.51245925,-1.700020958,-0.885128756,4.060319384,-1
-1.643477524,4.528763678,3.309434789,-3.860446621,1
2.437030222,-1.119717025,4.540376908,-0.75167063,1
1.442797743,2.018834341,4.342056532,3.948821968,-1
-0.366996812,0.464077507,-1.495645027,-2.103528268,1
0.958275162,-2.67301755,1.131434017,-2.638569604,1
2.747360868,3.899362658,-2.85516382,4.894847,-1
2.114888157,-0.512209162,-3.107799499,-1.092205377,1
4.348705417,4.684303948,-1.990334962,-1.575662199,1
-2.628470346,0.286555573,-3.931644977,0.482833915,-1
3.738891028,-1.621997349,1.714083033,-0.443028864,1
1.436163134,2.542319478,4.318653119,-0.453889515,1
1.774046395,-0.440800172,2.471687548,-3.042698147,1
-2.52677528,-0.43630003,0.894590208,1.2960442,-1
3.506464003,-1.109049866,-0.665568497,4.256213548,-1
-0.305116715,3.805850852,1.854686635,2.657413731,-1
3.672035126,-1.444352274,0.34845322,-3.910931311,1
-3.473230087,-4.441658944,4.656876799,1.837415879,-1
3.142553724,-2.354097425,0.603530309,-2.890545197,1
-0.753312944,3.774420608,2.941556432,-3.394445621,1
-1.564922944,-2.5109855,-0.978808238,2.454889571,-1
-1.872600218,-3.107401231,-4.740000387,1.368636492,-1
2.283295898,0.76768709,3.490272823,1.894020806,-1
-0.859419975,-0.256060749,2.150482002,2.592281628,-1
-1.782162689,4.277830779,-1.294155339,4.64550512,-1
1.628031426,4.973019958,3.619004647,1.282068513,-1
4.019060756,-1.010463831,2.035788581,3.687313629,-1
-4.386921631,1.489006314,-3.850128191,0.488774688,-1
-1.226399216,-3.372208964,4.320089506,1.297983862,-1
-4.49545592,-4.099520686,0.642613555,3.161963108,-1
-0.465164825,-3.94608185,-2.252990014,1.194607366,-1
-4.449940148,-2.502786206,1.930871663,0.447716761,-1
-0.737863139,-0.906981304,-3.770000339,-4.727246126,1
-3.675067351,-4.202090494,-3.143161402,-2.012046972,-1
0.022208305,-4.381857609,1.442069316,-3.315538883,1
-3.032407539,3.787814542,-1.791387636,-4.559967832,1
-3.259607812,-4.32659108,-1.95983769,2.380285109,-1
-0.77452742,1.044988883,-2.482088441,-1.793006941,-1
-1.732964056,1.816126771,-1.41804677,-1.311778002,-1
-4.449212122,-0.804142442,-4.49220649,-0.017288607,-1
1.74543416,4.403463293,-0.29839058,-3.403388746,1
-0.87874591,4.727651061,2.951213852,2.230860512,-1
-0.966789026,1.227004034,4.40749801,4.558383161,-1
-2.121656659,4.405288454,-3.983772522,-2.041844901,-1
-0.174713121,2.212670948,4.567596265,-4.78945018,1
4.220248324,3.601149735,-0.320162013,0.465571587,1
-3.644878467,3.268438335,4.554749573,-4.775386163,1
3.526773054,0.893712543,3.327944464,2.196049749,-1
3.775116693,-3.702960112,0.069176608,2.611567273,-1
-0.022362865,-1.873034769,-0.70350432,4.00417887,-1
0.34498959,-4.115571294,-4.19967123,-1.399936892,-1
-4.815284636,-4.601031526,-2.551019709,0.957092445,-1
2.087331094,4.108650598,3.166638108,2.081067242,-1
-3.178593999,0.52764604,0.745102064,1.484831231,-1
-0.335360978,4.224906397,-3.042578131,3.755586218,-1
-2.966938814,-2.192244472,2.61361873,-1.871951215,-1
4.854537139,0.409128424,1.002643079,4.438117968,-1
-1.444296909,-3.453660466,-3.739023084,4.758644479,-1
-3.541318348,2.512674647,-2.650028834,1.091802909,-1
-3.250885594,4.033386363,2.399918653,4.38917355,-1
-4.2502359,3.726545258,2.579623077,-2.851957265,-1
0.45533128,-4.133900513,0.449626903,0.592490185,-1
-1.668695695,-0.979663254,0.746950244,-3.860252332,1
1.551092453,-3.891812294,-0.216686099,-1.129517453,-1
1.527436176,-2.946745602,4.324084005,4.36778404,-1
2.704917499,-2.046790163,-4.492310752,3.071687213,-1
-0.215793448,-0.173600588,-0.723962887,0.925451288,-1
